State,Value,Timestamp,Datetime,Formatted Date
PUNJAB,7462,1742804345.4254456,2025-03-24 13:49:05.425446,2025-03-24 13:49:05
RAJASTHAN,13370,1742804345.4254456,2025-03-24 13:49:05.425446,2025-03-24 13:49:05
UTTARAKHAND,1379,1742804345.4254456,2025-03-24 13:49:05.425446,2025-03-24 13:49:05
UTTAR-PRADESH,14450,1742804345.4254456,2025-03-24 13:49:05.425446,2025-03-24 13:49:05
CHANDIGARH,155,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
HARYANA,7061,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
HIMACHAL,1427,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
J & K,2393,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
PUNJAB,7544,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
RAJASTHAN,13319,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
UTTARAKHAND,1361,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
UTTAR-PRADESH,14080,1742805204.4322808,2025-03-24 14:03:24.432281,2025-03-24 14:03:24
CHANDIGARH,156,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
HARYANA,7205,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
HIMACHAL,1422,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
J & K,2426,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
PUNJAB,7679,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
RAJASTHAN,13380,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
UTTARAKHAND,1418,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
UTTAR-PRADESH,13126,1742806146.5773966,2025-03-24 14:19:06.577397,2025-03-24 14:19:06
CHANDIGARH,158,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
HARYANA,7235,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
HIMACHAL,1415,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
J & K,2434,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
PUNJAB,7691,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
RAJASTHAN,13443,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
UTTARAKHAND,1352,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
UTTAR-PRADESH,12744,1742807005.5883784,2025-03-24 14:33:25.588378,2025-03-24 14:33:25
CHANDIGARH,158,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
HARYANA,7061,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
HIMACHAL,1428,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
J & K,2406,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
PUNJAB,7701,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
RAJASTHAN,13671,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
UTTARAKHAND,1405,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
UTTAR-PRADESH,12532,1742807957.0322335,2025-03-24 14:49:17.032233,2025-03-24 14:49:17
CHANDIGARH,158,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
HARYANA,7051,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
HIMACHAL,1459,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
J & K,2408,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
PUNJAB,7784,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
RAJASTHAN,13684,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
UTTARAKHAND,1454,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
UTTAR-PRADESH,12163,1742808805.8334777,2025-03-24 15:03:25.833478,2025-03-24 15:03:25
CHANDIGARH,157,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
HARYANA,7015,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
HIMACHAL,1442,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
J & K,2435,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
PUNJAB,7684,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
RAJASTHAN,13323,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
UTTARAKHAND,1479,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
UTTAR-PRADESH,11707,1742809747.814434,2025-03-24 15:19:07.814434,2025-03-24 15:19:07
CHANDIGARH,160,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
HARYANA,7122,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
HIMACHAL,1470,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
J & K,2441,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
PUNJAB,7721,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
RAJASTHAN,13441,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
UTTARAKHAND,1552,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
UTTAR-PRADESH,11558,1742810607.600853,2025-03-24 15:33:27.600853,2025-03-24 15:33:27
CHANDIGARH,165,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
HARYANA,7175,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
HIMACHAL,1467,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
J & K,2442,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
PUNJAB,7830,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
RAJASTHAN,13331,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
UTTARAKHAND,1636,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
UTTAR-PRADESH,11053,1742811549.072352,2025-03-24 15:49:09.072352,2025-03-24 15:49:09
CHANDIGARH,166,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
HARYANA,7205,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
HIMACHAL,1467,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
J & K,2431,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
PUNJAB,7897,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
RAJASTHAN,13327,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
UTTARAKHAND,1665,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
UTTAR-PRADESH,11123,1742812408.178478,2025-03-24 16:03:28.178478,2025-03-24 16:03:28
CHANDIGARH,165,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
HARYANA,7047,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
HIMACHAL,1463,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
J & K,2403,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
PUNJAB,7710,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
RAJASTHAN,12880,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
UTTARAKHAND,1668,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
UTTAR-PRADESH,11523,1742813359.9891303,2025-03-24 16:19:19.989130,2025-03-24 16:19:19
CHANDIGARH,168,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
HARYANA,7113,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
HIMACHAL,1481,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
J & K,2423,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
PUNJAB,7579,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
RAJASTHAN,12786,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
UTTARAKHAND,1754,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
UTTAR-PRADESH,11815,1742814209.9970722,2025-03-24 16:33:29.997072,2025-03-24 16:33:29
CHANDIGARH,169,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
HARYANA,7131,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
HIMACHAL,1453,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
J & K,2435,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
PUNJAB,7672,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
RAJASTHAN,12700,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
UTTARAKHAND,1819,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
UTTAR-PRADESH,13140,1742815150.6559992,2025-03-24 16:49:10.655999,2025-03-24 16:49:10
CHANDIGARH,168,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
HARYANA,7178,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
HIMACHAL,1422,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
J & K,2467,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
PUNJAB,7739,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
RAJASTHAN,12671,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
UTTARAKHAND,1882,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
UTTAR-PRADESH,14057,1742816010.8627524,2025-03-24 17:03:30.862752,2025-03-24 17:03:30
CHANDIGARH,177,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
HARYANA,7054,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
HIMACHAL,1440,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
J & K,2569,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
PUNJAB,7736,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
RAJASTHAN,12507,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
UTTARAKHAND,1876,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
UTTAR-PRADESH,15385,1742816952.1429977,2025-03-24 17:19:12.142998,2025-03-24 17:19:12
CHANDIGARH,179,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
HARYANA,6806,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
HIMACHAL,1460,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
J & K,2544,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
PUNJAB,7721,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
RAJASTHAN,12497,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
UTTARAKHAND,1862,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
UTTAR-PRADESH,15950,1742817811.4332638,2025-03-24 17:33:31.433264,2025-03-24 17:33:31
CHANDIGARH,181,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
HARYANA,6790,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
HIMACHAL,1443,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
J & K,2565,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
PUNJAB,7859,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
RAJASTHAN,12198,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
UTTARAKHAND,1922,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
UTTAR-PRADESH,16233,1742818762.833357,2025-03-24 17:49:22.833357,2025-03-24 17:49:22
CHANDIGARH,184,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
HARYANA,7012,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
HIMACHAL,1429,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
J & K,2583,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
PUNJAB,7724,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
RAJASTHAN,11952,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
UTTARAKHAND,1952,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
UTTAR-PRADESH,16993,1742819612.018219,2025-03-24 18:03:32.018219,2025-03-24 18:03:32
CHANDIGARH,188,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
HARYANA,7081,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
HIMACHAL,1421,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
J & K,2571,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
PUNJAB,7708,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
RAJASTHAN,11708,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
UTTARAKHAND,1973,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
UTTAR-PRADESH,18402,1742820564.186561,2025-03-24 18:19:24.186561,2025-03-24 18:19:24
CHANDIGARH,192,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
HARYANA,7106,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
HIMACHAL,1416,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
J & K,2696,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
PUNJAB,7739,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
RAJASTHAN,11697,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
UTTARAKHAND,2049,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
UTTAR-PRADESH,19101,1742821413.7748654,2025-03-24 18:33:33.774865,2025-03-24 18:33:33
CHANDIGARH,199,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
HARYANA,7319,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
HIMACHAL,1389,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
J & K,2846,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
PUNJAB,7467,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
RAJASTHAN,11844,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
UTTARAKHAND,2175,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
UTTAR-PRADESH,19810,1742822355.1563523,2025-03-24 18:49:15.156352,2025-03-24 18:49:15
CHANDIGARH,206,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
HARYANA,7408,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
HIMACHAL,1417,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
J & K,2853,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
PUNJAB,7394,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
RAJASTHAN,12163,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
UTTARAKHAND,2197,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
UTTAR-PRADESH,20401,1742823214.264478,2025-03-24 19:03:34.264478,2025-03-24 19:03:34
CHANDIGARH,206,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
HARYANA,7501,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
HIMACHAL,1464,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
J & K,2888,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
PUNJAB,7399,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
RAJASTHAN,12286,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
UTTARAKHAND,2141,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
UTTAR-PRADESH,19615,1742824155.9101493,2025-03-24 19:19:15.910149,2025-03-24 19:19:15
CHANDIGARH,207,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
HARYANA,7439,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
HIMACHAL,1506,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
J & K,2868,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
PUNJAB,7168,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
RAJASTHAN,12300,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
UTTARAKHAND,2138,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
UTTAR-PRADESH,20203,1742825014.9107852,2025-03-24 19:33:34.910785,2025-03-24 19:33:34
CHANDIGARH,204,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
HARYANA,7303,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
HIMACHAL,1495,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
J & K,2883,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
PUNJAB,6894,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
RAJASTHAN,12350,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
UTTARAKHAND,2119,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
UTTAR-PRADESH,20596,1742825970.202556,2025-03-24 19:49:30.202556,2025-03-24 19:49:30
CHANDIGARH,201,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
HARYANA,7061,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
HIMACHAL,1464,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
J & K,2849,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
PUNJAB,6705,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
RAJASTHAN,12225,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
UTTARAKHAND,2084,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
UTTAR-PRADESH,20564,1742826815.6051743,2025-03-24 20:03:35.605174,2025-03-24 20:03:35
CHANDIGARH,194,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
HARYANA,6859,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
HIMACHAL,1392,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
J & K,2791,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
PUNJAB,6505,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
RAJASTHAN,11949,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
UTTARAKHAND,2041,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
UTTAR-PRADESH,20191,1742827716.1999962,2025-03-24 20:18:36.199996,2025-03-24 20:18:36
CHANDIGARH,191,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
HARYANA,6713,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
HIMACHAL,1369,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
J & K,2751,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
PUNJAB,6412,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
RAJASTHAN,11708,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
UTTARAKHAND,2013,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
UTTAR-PRADESH,19997,1742828715.2657855,2025-03-24 20:35:15.265785,2025-03-24 20:35:15
CHANDIGARH,186,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
HARYANA,6670,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
HIMACHAL,1369,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
J & K,2723,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
PUNJAB,6394,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
RAJASTHAN,11709,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
UTTARAKHAND,1983,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
UTTAR-PRADESH,18849,1742829564.949315,2025-03-24 20:49:24.949315,2025-03-24 20:49:24
CHANDIGARH,180,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
HARYANA,6539,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
HIMACHAL,1340,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
J & K,2656,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
PUNJAB,6383,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
RAJASTHAN,11493,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
UTTARAKHAND,1979,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
UTTAR-PRADESH,19579,1742830506.4015126,2025-03-24 21:05:06.401513,2025-03-24 21:05:06
CHANDIGARH,171,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
HARYANA,6706,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
HIMACHAL,1349,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
J & K,2651,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
PUNJAB,6286,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
RAJASTHAN,11589,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
UTTARAKHAND,1951,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
UTTAR-PRADESH,19362,1742831365.5008779,2025-03-24 21:19:25.500878,2025-03-24 21:19:25
CHANDIGARH,168,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
HARYANA,6937,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
HIMACHAL,1319,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
J & K,2576,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
PUNJAB,6233,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
RAJASTHAN,11430,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
UTTARAKHAND,1915,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
UTTAR-PRADESH,19282,1742832266.100086,2025-03-24 21:34:26.100086,2025-03-24 21:34:26
CHANDIGARH,162,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
HARYANA,6961,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
HIMACHAL,1249,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
J & K,2513,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
PUNJAB,6232,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
RAJASTHAN,11314,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
UTTARAKHAND,1897,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
UTTAR-PRADESH,19020,1742833216.9112816,2025-03-24 21:50:16.911282,2025-03-24 21:50:16
CHANDIGARH,159,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
HARYANA,6867,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
HIMACHAL,1193,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
J & K,2434,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
PUNJAB,6182,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
RAJASTHAN,11061,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
UTTARAKHAND,1837,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
UTTAR-PRADESH,18752,1742834066.2079968,2025-03-24 22:04:26.207997,2025-03-24 22:04:26
CHANDIGARH,151,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
HARYANA,6771,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
HIMACHAL,1163,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
J & K,2472,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
PUNJAB,6061,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
RAJASTHAN,11547,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
UTTARAKHAND,1844,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
UTTAR-PRADESH,18356,1742835017.5869598,2025-03-24 22:20:17.586960,2025-03-24 22:20:17
CHANDIGARH,148,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
HARYANA,6721,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
HIMACHAL,1173,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
J & K,2400,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
PUNJAB,5974,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
RAJASTHAN,11489,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
UTTARAKHAND,1809,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
UTTAR-PRADESH,18190,1742835866.888424,2025-03-24 22:34:26.888424,2025-03-24 22:34:26
CHANDIGARH,143,1742836767.1757433,2025-03-24 22:49:27.175743,2025-03-24 22:49:27
HARYANA,6628,1742836767.1757433,2025-03-24 22:49:27.175743,2025-03-24 22:49:27
HIMACHAL,1144,1742836767.1757433,2025-03-24 22:49:27.175743,2025-03-24 22:49:27
